user_id,session_id,window_id,state,timestamp,keystroke_count,keystroke_rate,typing_speed_wpm,keystroke_variance,keystroke_burst_ratio,avg_inter_keystroke,alpha_ratio,mouse_movement_count,total_distance,avg_distance_per_move,coverage_score,x_variance,y_variance,direction_changes,is_idle,click_count,click_rate,avg_click_interval,scroll_count,scroll_rate,total_scroll,app_switch_count,unique_apps,app_productivity,focus_stability,productive_ratio,digit_ratio,special_ratio,click_variance,avg_scroll
0,u0_s0,0,communication,2026-01-19T07:24:19.798632,0.0,0.0,23.8268262162726,0.10970372201012518,0.4455560149136927,99999.99999999999,0.6164916560792167,241.85619383002066,5021.030569613053,20.6749125498004,0.22451438552601485,6421.836446827543,4710.816101372813,25.383841839035448,0.04286198342458585,338.80322210817997,5.6467203684696665,15.918343266467259,5.697962313862227,0.09496603856437046,174.1831611614569,4.0,2.0,0.383824373195297,0.2,0.45274165718437487,0.19312640661491187,0.16167946962329224,1.3985320197126188,26.00539582030257
0,u0_s0,1,communication,2026-01-19T07:24:19.798632,4.555029735173708,0.07591716225289513,23.492408015146186,0.1827708763949686,0.3070239852800135,13.170517247427743,0.7650089137415927,104.6660389588041,956.8956106488042,9.055848218384225,0.07517091402310756,1952.1972240565174,1263.164805224651,8.135499494501705,0.09944721376798737,304.63875466250903,5.077312577708484,15.727523643861176,5.596214353890159,0.09327023923150264,256.26797004756986,4.0,2.0,0.4676489227204958,0.2,0.4349752896602939,0.07773545793789641,0.05426980635477918,4.727745237038851,38.85076443830759
0,u0_s0,2,communication,2026-01-19T07:24:19.798632,0.0,0.0,9.43290480743472,0.02406848382947717,0.38677258283541815,99999.99999999999,0.5463476238100519,30.417154297764966,3268.857765256044,104.0469080768589,0.03358578220473372,7343.803609155662,3256.9167496992263,1.8108473370224547,0.18943323301087617,29.6350692125632,0.4939178202093866,7.178483118508193,22.65298151512029,0.3775496919186715,804.2329196886619,9.0,4.0,0.6164245589426078,0.1,0.4994072367508603,0.02157828539866089,0.006285837137346851,3.783227802521288,34.001333792720885
0,u0_s0,3,communication,2026-01-19T07:24:19.798632,105.29986783468415,1.754997797244736,21.10112931842603,0.05347165144340827,0.1615839278630344,0.5697980382593992,0.6159005811655072,0.0,2560.6562243249764,2560.6562243249764,0.0,7321.928384747632,4384.305832065718,0.0,0.048172978172635265,0.0,0.0,16.269769461083175,29.734728536898196,0.49557880894830325,1358.9472662995906,6.0,3.0,0.5714225143023492,0.14285714285714285,0.6441108331538309,0.1721461166512687,0.0013904261062381408,1.3395652649871612,44.215365841547076
0,u0_s0,4,communication,2026-01-19T07:24:19.799632,0.0,0.0,14.95225612681569,0.07908962445206585,0.8774256661767685,99999.99999999999,0.8849789179768446,148.59282252098458,1395.4454615567622,9.328291545277928,0.10048554065874535,2783.2118031835826,1327.5116386504021,13.778429080222313,0.28861859012105306,25.030108078742476,0.4171684679790413,12.58172234561804,16.848610281774462,0.2808101713629077,203.17991952188382,6.0,3.0,0.4677428576667982,0.14285714285714285,0.49994892680666386,0.15232392306574352,0.04752750879847994,2.7620556045298765,11.38351481231872
0,u0_s0,5,communication,2026-01-19T07:24:19.799632,70.47466876991034,1.174577812831839,36.833531731233194,0.017747276895405145,0.5727143545505935,0.8513624856953679,0.771025744736913,0.0,4173.714187600541,4173.714187600541,0.0,8448.374313191462,3504.8500393630948,0.0,0.04337022703972281,0.0,0.0,14.127817023946854,0.11356409843173987,0.0018927349738623311,5.390796850111842,5.0,2.0,0.9380911251619957,0.16666666666666666,0.9981229706628643,0.16344444004024317,0.11104016231989247,2.2403090583524183,4.841029679121154
0,u0_s0,6,communication,2026-01-19T07:24:19.799632,40.5305425302664,0.6755090421711067,17.52959939485394,0.025986593349059277,0.22930297127569102,1.480343169581152,0.8594216754108317,0.0,5381.45451222728,5381.45451222728,0.0,5480.441542070278,3509.8239944422485,0.0,0.16176408455111452,0.0,0.0,4.0553529769324745,1.594246127405361,0.02657076879008935,60.06451085373132,8.0,4.0,0.7598793628528975,0.1111111111111111,0.7806418820448693,0.018734953565618495,0.0735431606118867,2.9693020521496374,23.15297311971125
0,u0_s0,7,communication,2026-01-19T07:24:19.799632,133.0242478188066,2.21707079698011,30.544082578290748,0.10357836182558414,0.2561943902384356,0.4510435530189526,0.7889808461046022,164.06082377092855,5418.763941373269,32.82889190528596,0.11427503343737383,5682.288905570078,7955.8749740124,12.561579782868822,0.10937654301519469,463.46333503611413,7.724388917268569,19.124642963049162,44.8130659087409,0.7468844318123484,1111.6485083370528,6.0,3.0,0.6075920007383991,0.14285714285714285,0.5796665203511421,0.1702273343033714,0.06338440103125553,4.616889755992018,24.26487916245212
0,u0_s0,8,research,2026-01-19T07:24:19.799632,64.08524353746978,1.068087392291163,10.92478871551097,0.15074603737329886,0.6576125927962144,0.9362442107034004,0.7809936335948438,426.01498772020153,8407.343680758071,19.688638390994655,0.32021152672078435,13343.998753956463,14410.537934324033,73.06881656894338,0.0,1111.5551605313549,18.525919342189248,18.351570498572954,18.878271909947,0.31463786516578335,567.4931582344325,8.0,4.0,0.4692861168835399,0.1111111111111111,0.3821757775476472,0.09311960362649203,0.10852892694151534,2.80104079487422,28.54841511401509
0,u0_s0,9,research,2026-01-19T07:24:19.799632,32.4653212550225,0.5410886875837083,5.854681946101085,0.051005995224400205,0.5983123806552002,1.8480917121893765,0.5341389859975072,316.03974250816293,1767.1993159269423,5.574062424938544,0.16945330574943526,3645.218398770629,2316.7146835766603,46.01996441588268,0.0,693.6151159030184,11.560251931716973,19.541189509788158,104.17368508078364,1.7362280846797273,2387.4794870871156,4.0,2.0,0.2995548257815799,0.2,0.3549902518843679,0.16719602410244117,0.1391948412187396,2.823351567355379,22.70035023735546
